Fecha,Año,Tienda,Categoría,Cantidad,Costo_Unitario,Costo_Total,Precio_Venta_Unitario,Ingreso_Total,Ganancia_Neta
2025-01-12,2025.0,Florería Central,Tulipanes,49.0,18.45,904.05,29.28,1434.72,530.67
2025-01-12,2025.0,Jardín Express,Orquídeas,47.0,51.16,2404.52,79.76,3748.72,1344.2
2025-01-13,2025.0,,Orquídeas,35.0,,1341.9,64.19,2246.65,904.75
2025-01-13,2025.0,Jardín Express,Rosas,500.0,23.63,11815.0,32.77,16385.0,4570.0
2025-01-14,2025.0,EcoFlores Norte,Lirios,7.0,14.53,101.71,21.51,150.57,48.86
2025-01-14,2025.0,EcoFlores Norte,Girasoles,26.0,,463.84,27.83,723.58,259.74
2025-01-14,2025.0,Florería Central,Lirios,4.0,17.74,70.96,27.59,110.36,39.4
2025-01-14,2025.0,Portal de las Flores,Tulipanes,46.0,24.01,1104.46,36.42,1675.32,570.86
2025-01-15,2025.0,Jardín Express,Tulipanes,24.0,20.27,486.48,28.64,687.36,200.88
2025-01-18,2025.0,Portal de las Flores,Girasoles,1.0,14.23,14.23,23.2,23.2,8.97
2025-01-19,2025.0,Portal de las Flores,Rosas,15.0,17.06,255.9,23.01,345.15,89.25
2025-01-19,2025.0,Jardín Express,Tulipanes,10.0,23.13,231.3,33.12,331.2,99.9
2025-01-19,2025.0,EcoFlores Norte,Lirios,6.0,18.31,109.86,24.17,145.02,35.16
2025-01-20,2025.0,EcoFlores Norte,Orquídeas,24.0,51.91,1245.84,84.2,2020.8,774.96
2025-01-20,2025.0,Florería Central,Girasoles,15.0,13.95,209.25,23.22,348.3,139.05
2025-01-20,2025.0,Portal de las Flores,Girasoles,35.0,13.42,469.7,20.91,731.85,262.15
2025-01-20,2025.0,,Lirios,11.0,14.21,156.31,18.94,208.34,52.03
2025-01-20,2025.0,EcoFlores Norte,Tulipanes,22.0,26.48,582.56,35.09,771.98,189.42
2025-01-20,2025.0,Portal de las Flores,Lirios,43.0,12.77,549.11,16.69,717.67,168.56
2025-01-21,2025.0,EcoFlores Norte,Orquídeas,19.0,47.46,901.74,63.16,1200.04,298.3
2025-01-21,2025.0,Florería Central,Tulipanes,21.0,24.79,520.59,41.44,870.24,349.65
2025-01-22,2025.0,Portal de las Flores,Girasoles,3.0,13.54,40.62,19.39,58.17,17.55
2025-01-22,2025.0,Jardín Express,Lirios,19.0,21.76,413.44,31.22,593.18,179.74
2025-01-23,2025.0,Florería Central,Girasoles,5.0,16.13,80.65,23.23,116.15,35.5
2025-01-23,2025.0,Florería Central,Orquídeas,22.0,42.69,939.18,63.9,1405.8,466.62
2025-01-24,2025.0,EcoFlores Norte,Orquídeas,43.0,58.71,2524.53,82.25,3536.75,1012.22
2025-01-24,2025.0,Florería Central,Rosas,14.0,16.6,232.4,23.81,333.34,100.94
2025-01-25,2025.0,EcoFlores Norte,Tulipanes,3.0,27.91,83.73,45.12,135.36,51.63
2025-01-25,2025.0,Florería Central,Orquídeas,40.0,45.71,1828.4,59.92,2396.8,568.4
2025-01-25,2025.0,Florería Central,Orquídeas,49.0,49.95,2447.55,76.96,3771.04,1323.49
2025-01-26,2025.0,Florería Central,Girasoles,26.0,12.91,335.66,20.88,542.88,207.22
2025-01-26,2025.0,Florería Central,Rosas,12.0,15.8,189.6,22.78,273.36,83.76
2025-01-26,2025.0,EcoFlores Norte,Tulipanes,42.0,28.8,1209.6,41.51,1743.42,533.82
2025-01-27,2025.0,Florería Central,Orquídeas,42.0,47.53,1996.26,69.34,2912.28,916.02
2025-01-27,2025.0,Jardín Express,Orquídeas,10.0,56.0,560.0,89.64,896.4,336.4
2025-01-27,2025.0,EcoFlores Norte,Lirios,11.0,20.27,222.97,27.4,301.4,78.43
2025-01-27,2025.0,Portal de las Flores,Girasoles,7.0,11.69,81.83,16.27,113.89,32.06
2025-01-28,2025.0,Florería Central,Girasoles,37.0,11.63,430.31,17.07,631.59,201.28
2025-01-28,2025.0,Portal de las Flores,Girasoles,15.0,16.0,240.0,24.46,366.9,126.9
2025-01-30,2025.0,Florería Central,Rosas,11.0,16.64,183.04,23.66,260.26,77.22
2025-01-30,2025.0,Jardín Express,Tulipanes,9.0,29.35,264.15,44.96,404.64,140.49
2025-01-30,2025.0,,Lirios,40.0,18.67,746.8,24.98,999.2,252.4
2025-01-30,2025.0,Florería Central,Orquídeas,28.0,44.77,1253.56,61.04,1709.12,455.56
2025-01-31,2025.0,Jardín Express,Orquídeas,10.0,35.12,351.2,58.81,588.1,236.9
2025-01-31,2025.0,Portal de las Flores,Girasoles,43.0,16.65,715.95,27.25,1171.75,455.8
2025-01-31,2025.0,Portal de las Flores,Girasoles,8.0,10.55,84.4,15.28,122.24,37.84
2025-02-01,2025.0,Jardín Express,Lirios,23.0,12.41,285.43,20.46,470.58,185.15
2025-02-01,2025.0,Florería Central,Girasoles,12.0,13.95,167.4,22.94,275.28,107.88
2025-02-01,2025.0,Portal de las Flores,Orquídeas,6.0,57.98,347.88,86.9,521.4,173.52
2025-02-02,2025.0,Portal de las Flores,Rosas,14.0,20.56,287.84,30.05,420.7,132.86
2025-02-03,2025.0,Portal de las Flores,Orquídeas,44.0,36.3,1597.2,57.1,2512.4,915.2
2025-02-04,2025.0,Florería Central,Rosas,24.0,16.15,387.6,26.55,637.2,249.6
2025-02-04,2025.0,Florería Central,Rosas,39.0,23.74,925.86,37.74,1471.86,546.0
2025-02-04,2025.0,Florería Central,Girasoles,5.0,12.3,61.5,18.73,93.65,32.15
2025-02-04,2025.0,Portal de las Flores,Girasoles,44.0,17.33,762.52,25.02,1100.88,338.36
2025-02-04,2025.0,Portal de las Flores,Lirios,43.0,13.96,600.28,18.85,810.55,210.27
2025-02-04,2025.0,Florería Central,Girasoles,35.0,17.14,599.9,27.31,955.85,355.95
2025-02-05,2025.0,Florería Central,Girasoles,31.0,16.54,512.74,27.84,863.04,350.3
2025-02-05,2025.0,Jardín Express,Rosas,34.0,22.56,767.04,32.88,1117.92,350.88
2025-02-05,2025.0,Florería Central,Lirios,5.0,13.03,65.15,19.99,99.95,34.8
2025-02-05,2025.0,Florería Central,Girasoles,5.0,10.79,53.95,14.35,71.75,17.8
2025-02-06,2025.0,Portal de las Flores,Orquídeas,28.0,51.05,1429.4,74.75,2093.0,663.6
2025-02-06,2025.0,Jardín Express,Tulipanes,1.0,27.36,27.36,35.64,35.64,8.28
2025-02-06,2025.0,Portal de las Flores,Tulipanes,20.0,24.69,493.8,33.74,674.8,181.0
2025-02-07,2025.0,EcoFlores Norte,Orquídeas,8.0,56.93,455.44,81.53,652.24,196.8
2025-02-08,2025.0,Jardín Express,Lirios,47.0,-25.0,982.77,30.94,1454.18,471.41
2025-02-08,2025.0,EcoFlores Norte,Rosas,16.0,21.45,343.2,28.09,449.44,106.24
2025-02-08,2025.0,Jardín Express,Girasoles,35.0,12.6,441.0,19.84,694.4,253.4
2025-02-09,2025.0,EcoFlores Norte,Rosas,45.0,17.99,809.55,26.34,1185.3,375.75
2025-02-10,2025.0,EcoFlores Norte,Tulipanes,23.0,19.82,455.86,26.25,603.75,147.89
2025-02-10,2025.0,Florería Central,Lirios,26.0,19.15,497.9,26.95,700.7,202.8
2025-02-10,2025.0,Jardín Express,Tulipanes,44.0,21.89,963.16,31.37,1380.28,417.12
2025-02-11,2025.0,Jardín Express,Girasoles,,15.55,684.2,24.25,1067.0,382.8
2025-02-11,2025.0,Florería Central,Rosas,,22.82,456.4,35.55,711.0,254.6
2025-02-12,2025.0,EcoFlores Norte,Lirios,500.0,17.43,8715.0,25.08,12540.0,3825.0
2025-02-13,2025.0,Portal de las Flores,Girasoles,14.0,16.44,230.16,23.34,326.76,96.6
2025-02-13,2025.0,Portal de las Flores,Girasoles,38.0,12.2,463.6,17.48,664.24,200.64
2025-02-14,2025.0,Florería Central,Orquídeas,47.0,41.31,1941.57,66.18,3110.46,1168.89
2025-02-14,2025.0,Florería Central,Lirios,4.0,17.44,69.76,27.52,110.08,40.32
2025-02-14,2025.0,Jardín Express,Rosas,13.0,20.45,265.85,27.61,358.93,93.08
2025-02-16,2025.0,EcoFlores Norte,Lirios,46.0,15.85,729.1,23.71,1090.66,361.56
2025-02-17,2025.0,EcoFlores Norte,Lirios,17.0,13.02,221.34,21.37,363.29,141.95
2025-02-17,2025.0,Florería Central,Lirios,4.0,18.49,73.96,29.2,116.8,42.84
2025-02-18,2025.0,Florería Central,Orquídeas,30.0,56.36,1690.8,84.33,2529.9,839.1
2025-02-18,2025.0,EcoFlores Norte,Lirios,26.0,13.01,338.26,18.16,472.16,133.9
2025-02-18,2025.0,EcoFlores Norte,Rosas,1.0,19.58,19.58,27.23,27.23,7.65
2025-02-19,2025.0,EcoFlores Norte,Tulipanes,11.0,29.56,325.16,45.05,495.55,170.39
2025-02-19,2025.0,Florería Central,Tulipanes,33.0,24.45,806.85,31.83,1050.39,243.54
2025-02-20,2025.0,Jardín Express,Orquídeas,33.0,40.36,1331.88,56.84,1875.72,543.84
2025-02-21,2025.0,Florería Central,Orquídeas,40.0,53.0,2120.0,71.04,2841.6,721.6
2025-02-21,2025.0,Jardín Express,Orquídeas,49.0,57.4,2812.6,77.0,3773.0,960.4
2025-02-21,2025.0,Jardín Express,Girasoles,4.0,12.31,49.24,17.53,70.12,20.88
2025-02-22,2025.0,EcoFlores Norte,Orquídeas,39.0,51.69,2015.91,69.17,2697.63,681.72
2025-02-22,2025.0,,Girasoles,34.0,13.22,449.48,19.43,660.62,211.14
2025-02-22,2025.0,Florería Central,Girasoles,17.0,17.5,297.5,29.14,495.38,197.88
2025-02-23,2025.0,Florería Central,Orquídeas,29.0,50.99,1478.71,80.08,2322.32,843.61
2025-02-23,2025.0,Portal de las Flores,Orquídeas,30.0,39.03,1170.9,52.04,1561.2,390.3
2025-02-23,2025.0,Florería Central,Rosas,7.0,16.92,118.44,22.69,158.83,40.39
2025-02-23,2025.0,Jardín Express,Girasoles,7.0,14.56,101.92,22.48,157.36,55.44
2025-02-25,2025.0,EcoFlores Norte,Orquídeas,4.0,44.61,178.44,66.69,266.76,88.32
2025-02-25,2025.0,Jardín Express,Orquídeas,37.0,35.52,1314.24,50.66,1874.42,560.18
2025-02-25,2025.0,Jardín Express,Girasoles,34.0,16.85,572.9,25.05,851.7,278.8
2025-02-25,2025.0,Jardín Express,Orquídeas,18.0,43.57,784.26,71.71,1290.78,506.52
2025-02-27,2025.0,Portal de las Flores,Tulipanes,30.0,28.94,868.2,45.75,1372.5,504.3
2025-02-28,2025.0,Portal de las Flores,Rosas,49.0,16.37,802.13,24.8,1215.2,413.07
2025-03-01,2025.0,EcoFlores Norte,Orquídeas,31.0,54.07,1676.17,86.84,2692.04,1015.87
2025-03-02,2025.0,Florería Central,Girasoles,25.0,13.47,336.75,18.9,472.5,135.75
2025-03-03,2025.0,EcoFlores Norte,Tulipanes,14.0,29.66,415.24,40.71,569.94,154.7
2025-03-04,2025.0,Florería Central,Rosas,28.0,15.73,440.44,26.08,730.24,289.8
2025-03-04,2025.0,Jardín Express,Rosas,37.0,22.32,825.84,31.1,1150.7,324.86
2025-03-06,2025.0,Florería Central,Lirios,9.0,14.84,133.56,25.2,226.8,93.24
2025-03-07,2025.0,Florería Central,Girasoles,1.0,12.47,12.47,18.62,18.62,6.15
2025-03-07,2025.0,Jardín Express,Rosas,32.0,15.2,486.4,21.01,672.32,185.92
2025-03-10,2025.0,Portal de las Flores,Lirios,1.0,12.51,12.51,18.27,18.27,5.76
2025-03-10,2025.0,Florería Central,Orquídeas,36.0,50.11,1803.96,77.77,2799.72,995.76
2025-03-10,2025.0,Florería Central,Rosas,11.0,21.28,234.08,31.77,349.47,115.39
2025-03-10,2025.0,Portal de las Flores,Orquídeas,47.0,44.12,2073.64,68.67,3227.49,1153.85
2025-03-10,2025.0,Jardín Express,Lirios,33.0,17.06,562.98,23.28,768.24,205.26
2025-03-10,2025.0,Portal de las Flores,Tulipanes,41.0,20.4,836.4,29.55,1211.55,375.15
2025-03-11,2025.0,Florería Central,Girasoles,48.0,13.97,670.56,18.61,893.28,222.72
2025-03-11,2025.0,Florería Central,Rosas,27.0,24.63,665.01,38.21,1031.67,366.66
2025-03-12,2025.0,Florería Central,Orquídeas,7.0,47.59,333.13,78.59,550.13,217.0
2025-03-12,2025.0,EcoFlores Norte,Girasoles,43.0,17.71,761.53,23.98,1031.14,269.61
2025-03-13,2025.0,Portal de las Flores,Girasoles,11.0,12.49,137.39,19.62,215.82,78.43
2025-03-13,2025.0,EcoFlores Norte,Tulipanes,35.0,28.7,1004.5,42.63,1492.05,487.55
2025-03-14,2025.0,Florería Central,Rosas,21.0,17.57,368.97,27.44,576.24,207.27
2025-03-15,2025.0,Jardín Express,Orquídeas,13.0,47.1,612.3,73.44,954.72,342.42
2025-03-15,2025.0,EcoFlores Norte,Rosas,24.0,15.39,369.36,21.2,508.8,139.44
2025-03-16,2025.0,Portal de las Flores,Tulipanes,46.0,29.54,1358.84,43.66,2008.36,649.52
2025-03-16,2025.0,Jardín Express,Girasoles,17.0,17.06,290.02,22.84,388.28,98.26
2025-03-16,2025.0,EcoFlores Norte,Girasoles,10.0,12.61,126.1,16.45,164.5,38.4
2025-03-17,2025.0,Jardín Express,Rosas,2.0,19.53,39.06,31.92,63.84,24.78
2025-03-17,2025.0,EcoFlores Norte,Tulipanes,35.0,19.65,687.75,30.76,1076.6,388.85
2025-03-17,2025.0,Portal de las Flores,Lirios,17.0,13.03,221.51,19.79,336.43,114.92
2025-03-18,2025.0,Portal de las Flores,Rosas,40.0,20.67,826.8,34.58,1383.2,556.4
2025-03-18,2025.0,Florería Central,Tulipanes,1.0,27.86,27.86,42.29,42.29,14.43
2025-03-18,2025.0,Florería Central,Lirios,5.0,13.0,65.0,17.18,85.9,20.9
2025-03-19,2025.0,Jardín Express,Rosas,38.0,17.91,680.58,26.65,1012.7,332.12
2025-03-20,2025.0,Florería Central,Girasoles,26.0,17.11,444.86,26.2,681.2,236.34
2025-03-20,2025.0,EcoFlores Norte,Tulipanes,22.0,25.25,555.5,38.65,850.3,294.8
2025-03-21,2025.0,Portal de las Flores,Lirios,35.0,18.28,639.8,25.17,880.95,241.15
2025-03-21,2025.0,Portal de las Flores,Orquídeas,38.0,42.4,1611.2,55.14,2095.32,484.12
2025-03-22,2025.0,Florería Central,Orquídeas,3.0,46.29,138.87,66.75,200.25,61.38
2025-03-22,2025.0,EcoFlores Norte,Orquídeas,12.0,40.61,487.32,63.56,762.72,275.4
2025-03-23,2025.0,Florería Central,Rosas,7.0,18.36,128.52,28.39,198.73,70.21
2025-03-24,2025.0,EcoFlores Norte,Girasoles,5.0,15.29,76.45,23.75,118.75,42.3
2025-03-25,2025.0,EcoFlores Norte,Lirios,37.0,12.58,465.46,21.02,777.74,312.28
2025-03-25,2025.0,Florería Central,Rosas,33.0,20.59,679.47,30.91,1020.03,340.56
2025-03-25,2025.0,Jardín Express,Rosas,18.0,23.58,424.44,37.55,675.9,251.46
2025-03-25,2025.0,Florería Central,Lirios,43.0,13.32,572.76,19.66,845.38,272.62
2025-03-26,2025.0,Portal de las Flores,Girasoles,47.0,17.27,811.69,25.68,1206.96,395.27
2025-03-27,2025.0,Jardín Express,Lirios,,20.05,260.65,28.78,374.14,113.49
2025-03-28,2025.0,,Orquídeas,8.0,38.22,305.76,56.0,448.0,142.24
2025-03-28,2025.0,Florería Central,Rosas,3.0,19.83,59.49,29.8,89.4,29.91
2025-03-28,2025.0,Florería Central,Orquídeas,45.0,59.27,2667.15,95.39,4292.55,1625.4
2025-03-30,2025.0,Florería Central,Girasoles,13.0,15.74,204.62,24.12,313.56,108.94
2025-03-30,2025.0,Portal de las Flores,Tulipanes,12.0,23.33,279.96,34.54,414.48,134.52
2025-03-30,2025.0,Jardín Express,Lirios,33.0,13.32,439.56,21.13,697.29,257.73
2025-03-31,2025.0,Jardín Express,Tulipanes,10.0,18.21,182.1,25.45,254.5,72.4
2025-03-31,2025.0,Jardín Express,Lirios,32.0,15.17,485.44,25.06,801.92,316.48
2025-03-31,2025.0,Florería Central,Orquídeas,45.0,37.79,1700.55,58.32,2624.4,923.85
2025-04-01,2025.0,Portal de las Flores,Rosas,2.0,15.5,31.0,25.67,51.34,20.34
2025-04-01,2025.0,Florería Central,Girasoles,9.0,13.33,119.97,19.62,176.58,56.61
2025-04-02,2025.0,Florería Central,Tulipanes,43.0,22.39,962.77,30.04,1291.72,328.95
2025-04-02,2025.0,Portal de las Flores,Lirios,20.0,19.01,380.2,25.58,511.6,131.4
2025-04-03,2025.0,Florería Central,Girasoles,41.0,15.05,617.05,21.13,866.33,249.28
2025-04-03,2025.0,,Rosas,24.0,19.19,460.56,25.82,619.68,159.12
2025-04-04,2025.0,Jardín Express,Girasoles,1.0,12.57,12.57,19.98,19.98,7.41
2025-04-04,2025.0,Jardín Express,Lirios,30.0,13.12,393.6,17.31,519.3,125.7
2025-04-04,2025.0,Jardín Express,Rosas,31.0,19.67,609.77,32.0,992.0,382.23
2025-04-05,2025.0,Portal de las Flores,Orquídeas,10.0,55.56,555.6,75.17,751.7,196.1
2025-04-05,2025.0,Portal de las Flores,Orquídeas,18.0,36.13,650.34,56.46,1016.28,365.94
2025-04-05,2025.0,Portal de las Flores,Rosas,49.0,18.04,883.96,24.88,1219.12,335.16
2025-04-06,2025.0,EcoFlores Norte,Tulipanes,47.0,24.85,1167.95,32.61,1532.67,364.72
2025-04-06,2025.0,Portal de las Flores,Orquídeas,22.0,37.23,819.06,59.65,1312.3,493.24
2025-04-06,2025.0,Portal de las Flores,Tulipanes,44.0,25.11,1104.84,40.93,1800.92,696.08
2025-04-07,2025.0,EcoFlores Norte,Orquídeas,20.0,41.42,828.4,65.67,1313.4,485.0
2025-04-08,2025.0,Portal de las Flores,Girasoles,,16.2,696.6,27.31,1174.33,477.73
2025-04-10,2025.0,Portal de las Flores,Rosas,48.0,24.57,1179.36,37.83,1815.84,636.48
2025-04-10,2025.0,Florería Central,Rosas,20.0,20.45,409.0,32.0,640.0,231.0
2025-04-11,2025.0,Jardín Express,Girasoles,23.0,10.04,230.92,16.34,375.82,144.9
2025-04-11,2025.0,,Tulipanes,11.0,24.1,265.1,33.58,369.38,104.28
2025-04-12,2025.0,Portal de las Flores,Orquídeas,24.0,42.69,1024.56,71.31,1711.44,686.88
2025-04-13,2025.0,Jardín Express,Lirios,27.0,19.78,534.06,27.06,730.62,196.56
2025-04-13,2025.0,Florería Central,Girasoles,31.0,16.41,508.71,25.76,798.56,289.85
2025-04-13,2025.0,Jardín Express,Lirios,29.0,,435.0,22.25,645.25,210.25
2025-04-14,2025.0,Portal de las Flores,Lirios,17.0,20.61,350.37,33.93,576.81,226.44
2025-04-14,2025.0,Florería Central,Orquídeas,43.0,45.75,1967.25,71.79,3086.97,1119.72
2025-04-15,2025.0,Florería Central,Rosas,10.0,20.44,204.4,27.39,273.9,69.5
2025-04-15,2025.0,EcoFlores Norte,Girasoles,6.0,15.43,92.58,20.53,123.18,30.6
2025-04-15,2025.0,Jardín Express,Tulipanes,11.0,23.66,260.26,40.04,440.44,180.18
2025-04-16,2025.0,EcoFlores Norte,Lirios,46.0,18.16,835.36,24.97,1148.62,313.26
2025-04-16,2025.0,Florería Central,Tulipanes,30.0,20.17,605.1,31.72,951.6,346.5
2025-04-17,2025.0,Jardín Express,Tulipanes,44.0,23.51,1034.44,33.93,1492.92,458.48
2025-04-17,2025.0,EcoFlores Norte,Orquídeas,49.0,47.91,2347.59,62.39,3057.11,709.52
2025-04-17,2025.0,Jardín Express,Tulipanes,46.0,29.9,1375.4,50.48,2322.08,946.68
2025-04-18,2025.0,EcoFlores Norte,Rosas,,18.13,126.91,26.55,185.85,58.94
2025-04-18,2025.0,Florería Central,Girasoles,39.0,14.62,570.18,21.09,822.51,252.33
2025-04-18,2025.0,Florería Central,Orquídeas,13.0,59.39,772.07,85.98,1117.74,345.67
2025-04-18,2025.0,Florería Central,Girasoles,19.0,15.65,297.35,23.69,450.11,152.76
2025-04-19,2025.0,Portal de las Flores,Rosas,23.0,23.33,536.59,34.6,795.8,259.21
2025-04-19,2025.0,EcoFlores Norte,Girasoles,2.0,16.93,33.86,28.42,56.84,22.98
2025-04-19,2025.0,EcoFlores Norte,Lirios,3.0,13.85,41.55,20.57,61.71,20.16
2025-04-20,2025.0,Portal de las Flores,Rosas,2.0,24.81,49.62,38.5,77.0,27.38
2025-04-20,2025.0,Jardín Express,Lirios,42.0,13.39,562.38,20.19,847.98,285.6
2025-04-20,2025.0,Portal de las Flores,Girasoles,45.0,12.13,545.85,19.81,891.45,345.6
2025-04-20,2025.0,Jardín Express,Tulipanes,12.0,18.48,221.76,30.6,367.2,145.44
2025-04-20,2025.0,EcoFlores Norte,Rosas,35.0,22.54,788.9,31.24,1093.4,304.5
2025-04-20,2025.0,Portal de las Flores,Tulipanes,47.0,25.2,1184.4,35.7,1677.9,493.5
2025-04-21,2025.0,Portal de las Flores,Orquídeas,21.0,53.65,1126.65,81.53,1712.13,585.48
2025-04-21,2025.0,Jardín Express,Orquídeas,20.0,41.74,834.8,55.22,1104.4,269.6
2025-04-21,2025.0,Portal de las Flores,Rosas,39.0,23.26,907.14,33.06,1289.34,382.2
2025-04-21,2025.0,EcoFlores Norte,Tulipanes,12.0,22.22,266.64,32.8,393.6,126.96
2025-04-21,2025.0,Florería Central,Lirios,27.0,20.44,551.88,32.1,866.7,314.82
2025-04-21,2025.0,Florería Central,Girasoles,49.0,15.62,765.38,26.28,1287.72,522.34
2025-04-22,2025.0,EcoFlores Norte,Tulipanes,24.0,19.36,464.64,28.31,679.44,214.8
2025-04-22,2025.0,EcoFlores Norte,Lirios,48.0,21.45,1029.6,30.76,1476.48,446.88
2025-04-25,2025.0,Portal de las Flores,Rosas,49.0,16.51,808.99,24.62,1206.38,397.39
2025-04-25,2025.0,Portal de las Flores,Orquídeas,9.0,59.6,536.4,84.36,759.24,222.84
2025-04-26,2025.0,Portal de las Flores,Lirios,7.0,21.25,148.75,35.0,245.0,96.25
2025-04-28,2025.0,Florería Central,Girasoles,27.0,11.93,322.11,15.7,423.9,101.79
2025-04-29,2025.0,EcoFlores Norte,Tulipanes,,29.37,234.96,45.53,364.24,129.28
2025-04-29,2025.0,Jardín Express,Orquídeas,6.0,35.01,210.06,45.76,274.56,64.5
2025-04-29,2025.0,Florería Central,Orquídeas,41.0,42.7,1750.7,63.66,2610.06,859.36
2025-04-29,2025.0,EcoFlores Norte,Tulipanes,29.0,24.52,711.08,32.59,945.11,234.03
2025-05-02,2025.0,EcoFlores Norte,Orquídeas,17.0,51.63,877.71,78.61,1336.37,458.66
2025-05-02,2025.0,EcoFlores Norte,Tulipanes,3.0,24.19,72.57,35.93,107.79,35.22
2025-05-03,2025.0,Portal de las Flores,Lirios,4.0,21.97,87.88,37.17,148.68,60.8
2025-05-03,2025.0,Florería Central,Lirios,33.0,20.58,679.14,30.66,1011.78,332.64
2025-05-04,2025.0,Jardín Express,Rosas,31.0,16.89,523.59,27.25,844.75,321.16
2025-05-04,2025.0,EcoFlores Norte,Lirios,6.0,13.47,80.82,20.81,124.86,44.04
2025-05-04,2025.0,Portal de las Flores,Rosas,48.0,18.12,869.76,25.22,1210.56,340.8
2025-05-04,2025.0,EcoFlores Norte,Girasoles,48.0,13.82,663.36,18.69,897.12,233.76
2025-05-05,2025.0,Jardín Express,Tulipanes,4.0,20.54,82.16,33.21,132.84,50.68
2025-05-05,2025.0,Florería Central,Girasoles,14.0,14.23,199.22,21.83,305.62,106.4
2025-05-06,2025.0,Portal de las Flores,Girasoles,20.0,10.25,205.0,15.06,301.2,96.2
2025-05-06,2025.0,Jardín Express,Girasoles,23.0,13.57,312.11,19.13,439.99,127.88
2025-05-07,2025.0,Portal de las Flores,Tulipanes,28.0,18.31,512.68,26.3,736.4,223.72
2025-05-07,2025.0,Portal de las Flores,Tulipanes,25.0,20.76,519.0,28.65,716.25,197.25
2025-05-07,2025.0,Jardín Express,Tulipanes,17.0,22.14,376.38,32.87,558.79,182.41
2025-05-07,2025.0,Florería Central,Lirios,33.0,15.06,496.98,23.53,776.49,279.51
2025-05-08,2025.0,Portal de las Flores,Girasoles,22.0,11.25,247.5,19.01,418.22,170.72
2025-05-10,2025.0,EcoFlores Norte,Girasoles,48.0,11.39,546.72,18.8,902.4,355.68
2025-05-11,2025.0,Florería Central,Girasoles,4.0,13.08,52.32,20.37,81.48,29.16
2025-05-11,2025.0,EcoFlores Norte,Rosas,2.0,17.39,34.78,25.51,51.02,16.24
2025-05-11,2025.0,Jardín Express,Lirios,,12.83,526.03,19.86,814.26,288.23
2025-05-11,2025.0,Portal de las Flores,Lirios,22.0,21.65,476.3,30.32,667.04,190.74
2025-05-11,2025.0,Florería Central,Lirios,17.0,20.47,347.99,33.92,576.64,228.65
2025-05-12,2025.0,Florería Central,Lirios,15.0,15.16,227.4,24.13,361.95,134.55
2025-05-12,2025.0,Florería Central,Rosas,23.0,18.66,429.18,30.28,696.44,267.26
2025-05-13,2025.0,Jardín Express,Lirios,28.0,16.19,453.32,24.29,680.12,226.8
2025-05-13,2025.0,EcoFlores Norte,Rosas,,21.33,959.85,35.85,1613.25,653.4
2025-05-14,2025.0,Jardín Express,Tulipanes,12.0,27.32,327.84,44.94,539.28,211.44
2025-05-14,2025.0,Florería Central,Girasoles,17.0,16.69,283.73,25.11,426.87,143.14
2025-05-14,2025.0,Jardín Express,Rosas,40.0,19.04,761.6,27.29,1091.6,330.0
2025-05-14,2025.0,EcoFlores Norte,Orquídeas,38.0,41.97,1594.86,70.66,2685.08,1090.22
2025-05-15,2025.0,Portal de las Flores,Tulipanes,,27.0,756.0,38.53,1078.84,322.84
2025-05-15,2025.0,EcoFlores Norte,Orquídeas,46.0,46.68,2147.28,73.49,3380.54,1233.26
2025-05-15,2025.0,Florería Central,Rosas,21.0,24.04,504.84,32.0,672.0,167.16
2025-05-16,2025.0,Florería Central,Girasoles,15.0,13.75,206.25,22.57,338.55,132.3
2025-05-16,2025.0,Portal de las Flores,Girasoles,11.0,15.7,172.7,24.79,272.69,99.99
2025-05-17,2025.0,Portal de las Flores,Lirios,14.0,13.29,186.06,18.86,264.04,77.98
2025-05-17,2025.0,Jardín Express,Rosas,,17.74,408.02,29.84,686.32,278.3
2025-05-17,2025.0,Jardín Express,Orquídeas,32.0,48.5,1552.0,80.12,2563.84,1011.84
2025-05-17,2025.0,Jardín Express,Rosas,3.0,18.97,56.91,28.05,84.15,27.24
2025-05-18,2025.0,Florería Central,Orquídeas,13.0,41.43,538.59,61.57,800.41,261.82
2025-05-18,2025.0,Florería Central,Tulipanes,19.0,25.16,478.04,38.24,726.56,248.52
2025-05-19,2025.0,EcoFlores Norte,Rosas,11.0,999.0,178.64,26.93,296.23,117.59
2025-05-19,2025.0,Jardín Express,Lirios,2.0,18.68,37.36,31.26,62.52,25.16
2025-05-20,2025.0,Jardín Express,Rosas,47.0,16.11,757.17,25.03,1176.41,419.24
2025-05-20,2025.0,EcoFlores Norte,Girasoles,36.0,14.57,524.52,20.87,751.32,226.8
2025-05-20,2025.0,Florería Central,Rosas,1.0,20.98,20.98,27.96,27.96,6.98
2025-05-20,2025.0,EcoFlores Norte,Lirios,23.0,19.16,440.68,25.46,585.58,144.9
2025-05-20,2025.0,Jardín Express,Girasoles,21.0,-25.0,336.0,21.42,449.82,113.82
2025-05-20,2025.0,Jardín Express,Tulipanes,15.0,27.86,417.9,41.36,620.4,202.5
2025-05-21,2025.0,Florería Central,Lirios,17.0,19.3,328.1,30.77,523.09,194.99
2025-05-22,2025.0,Portal de las Flores,Lirios,26.0,12.84,333.84,20.2,525.2,191.36
2025-05-22,2025.0,Portal de las Flores,Orquídeas,38.0,58.68,2229.84,97.05,3687.9,1458.06
